model_tag,split,metric,value,ci_low,ci_high,threshold
PersLayE2E__perslay_e2e_std,val@0.5,Sensitivity,0.5972071091766413,0.5841982867094115,0.6100805826637428,0.5
PersLayE2E__perslay_e2e_std,val@0.5,Specificity,0.6474428726877041,0.6347337586519934,0.6599466906024363,0.5
PersLayE2E__perslay_e2e_std,val@0.5,Precision,0.6287951117051748,0.6156203282447305,0.6417810853640596,0.5
PersLayE2E__perslay_e2e_std,val@0.5,F1,0.6125941772858339,0.6024036328025838,0.6226943867265262,0.5
PersLayE2E__perslay_e2e_std,val@0.5,Brier,0.22982263545988144,0.22727601524717078,0.23231274604472343,0.5
PersLayE2E__perslay_e2e_std,val@0.5,ECE,0.04963332475433147,0.045343393100634476,0.05530561510816777,0.5
PersLayE2E__perslay_e2e_std,val@J,AUC,0.6769762305176562,0.6670759517813273,0.6868765092539851,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,Accuracy,0.6323902792890823,0.6233468028895152,0.6413415549789044,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,Sensitivity,0.5632934348929997,0.5501627309129347,0.5763360105259288,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,Specificity,0.7014871236851651,0.6892719330528996,0.7134217682037689,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,Precision,0.6536195286195287,0.6399718578225051,0.6670190317270461,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,F1,0.6051042275472435,0.5945027991439013,0.615626900908255,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,Brier,0.22982263545988144,0.22727601524717078,0.23231274604472343,0.5211257338523865
PersLayE2E__perslay_e2e_std,val@J,ECE,0.04963332475433147,0.045343393100634476,0.05530561510816777,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,AUC,0.6777621240308593,0.6593530968797053,0.6961711511820133,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,Accuracy,0.6882361939727704,0.67689941208661,0.6993518723228603,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,Sensitivity,0.5630498533724341,0.5324751468969318,0.5931528153282728,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,Specificity,0.711461733768589,0.6993588472617747,0.7232701857402732,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,Precision,0.2658052607291186,0.24763182363349853,0.2848075464200857,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,F1,0.361128526645768,0.3439770400859814,0.3787835043469935,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,Brier,0.2516911600867028,0.24831594053350317,0.2552719948952075,0.5211257338523865
PersLayE2E__perslay_e2e_std,test@J,ECE,0.35381736685396725,0.35057862967760167,0.3571744195299939,0.5211257338523865
GNN_GCN,val@0.5,AUC,0.7361700338992684,0.7270018904762193,0.7453381773223174,0.5
GNN_GCN,val@0.5,Accuracy,0.6693870148712369,0.6605492856849609,0.6781067776699761,0.5
GNN_GCN,val@0.5,Sensitivity,0.6169749727965179,0.6040666988747525,0.6297203734119721,0.5
GNN_GCN,val@0.5,Specificity,0.7217990569459557,0.7098200018200161,0.7334692840817888,0.5
GNN_GCN,val@0.5,Precision,0.6892220421393841,0.6761679181912065,0.7019818697264718,0.5
GNN_GCN,val@0.5,F1,0.6511004784688995,0.6404364995962997,0.6607587536933539,0.5
GNN_GCN,val@0.5,Brier,0.2096406858428103,0.2070908271364756,0.21225126302511005,0.5
GNN_GCN,val@0.5,ECE,0.038297392009045694,0.03152840930930014,0.04764046210440609,0.5
GNN_GCN,val@J,AUC,0.7361700338992684,0.7270018904762193,0.7453381773223174,0.4871257245540619
GNN_GCN,val@J,Accuracy,0.6723793978962641,0.6635609261252845,0.6810778192910619,0.4871257245540619
GNN_GCN,val@J,Sensitivity,0.7110990206746464,0.6989919281510015,0.722912183696669,0.4871257245540619
GNN_GCN,val@J,Specificity,0.6336597751178817,0.6208537975631532,0.6462796478249337,0.4871257245540619
GNN_GCN,val@J,Precision,0.6599899006901195,0.6478442436736064,0.6719287920192766,0.4871257245540619
GNN_GCN,val@J,F1,0.6845918812745526,0.6757492589417832,0.6930080017297174,0.4871257245540619
GNN_GCN,val@J,Brier,0.2096406858428103,0.2070908271364756,0.21225126302511005,0.4871257245540619
GNN_GCN,val@J,ECE,0.038297392009045694,0.03152840930930014,0.04764046210440609,0.4871257245540619
GNN_GCN,test@J,AUC,0.7511498324180411,0.734533589167189,0.7677660756688932,0.4871257245540619
GNN_GCN,test@J,Accuracy,0.6473917699250421,0.6357261483280511,0.6588842641291003,0.4871257245540619
GNN_GCN,test@J,Sensitivity,0.7233626588465298,0.6951534265616872,0.7499006721741146,0.4871257245540619
GNN_GCN,test@J,Specificity,0.6332970620239391,0.6204886878267662,0.6459198364069433,0.4871257245540619
GNN_GCN,test@J,Precision,0.2679217958001448,0.25173591658061156,0.2847523387705747,0.4871257245540619
GNN_GCN,test@J,F1,0.3910171730515191,0.3772876859767641,0.40538583182379384,0.4871257245540619
GNN_GCN,test@J,Brier,0.21406019888187974,0.21066090565880635,0.2173732486517588,0.4871257245540619
GNN_GCN,test@J,ECE,0.3124254723677162,0.30889820027466725,0.315881620635801,0.4871257245540619
GNN_GraphSAGE,val@0.5,AUC,0.7339709130937059,0.7247707040207141,0.7431711221666977,0.5
GNN_GraphSAGE,val@0.5,Accuracy,0.6674827711280378,0.6586329962219217,0.6762159058212092,0.5
GNN_GraphSAGE,val@0.5,Sensitivity,0.6795429815016322,0.6671045508004119,0.6917314206164213,0.5
GNN_GraphSAGE,val@0.5,Specificity,0.6554225607544433,0.6427747549940719,0.6678539596566615,0.5
GNN_GraphSAGE,val@0.5,Precision,0.6635381618558527,0.6511070061669236,0.6757469700876962,0.5
GNN_GraphSAGE,val@0.5,F1,0.6714452110025984,0.6624707075549612,0.680392800302548,0.5
GNN_GraphSAGE,val@0.5,Brier,0.20952878617947265,0.20648676278123684,0.21242678541629148,0.5
GNN_GraphSAGE,val@0.5,ECE,0.03380427583998038,0.031065960166996805,0.04000565453522356,0.5
GNN_GraphSAGE,val@J,AUC,0.7339709130937059,0.7247707040207141,0.7431711221666977,0.5324985980987549
GNN_GraphSAGE,val@J,Accuracy,0.6686615886833515,0.6598192515384912,0.6773864646500433,0.5324985980987549
GNN_GraphSAGE,val@J,Sensitivity,0.6186071817192601,0.6057082035232014,0.6313410139582217,0.5324985980987549
GNN_GraphSAGE,val@J,Specificity,0.7187159956474428,0.7066992011777032,0.7304282549118936,0.5324985980987549
